Tweet ID,Tweet URL,Time Posted,User,Question,Text,Text without share link,Categories,categories,Label
'263697478405193728,https://twitter.com/kelly_talks/status/263697478405193728,Wed Oct 31 17:42:32 +0000 2012,kelly_talks,how aware are you of ongoing effects after breast cancer?,How aware are you of ongoing effects after breast cancer? #BreastCancerAwareness #cancerlegacy . http://t.co/kpZX36DT,,,,0
'1126260504467525633,https://twitter.com/BreastAdvocate/status/1126260504467525633,Wed May 08 23:00:03 +0000 2019,BreastAdvocate,is #ai the future of #breastcancer prediction?,"Is #AI the future of #BreastCancer prediction? #bcsm

https://t.co/bh9MMH1mGv",,,,0
'1125852961769443329,https://twitter.com/BreastAdvocate/status/1125852961769443329,Tue May 07 20:00:38 +0000 2019,BreastAdvocate,how do you know if you are at risk for carrying a #brca mutation?,How do you know if you are at risk for carrying a #BRCA mutation? #HBOC #bcsm #BreastCancer https://t.co/vBoutGbDou,,,,0
'1124810940086652930,https://twitter.com/BreastAdvocate/status/1124810940086652930,Sat May 04 23:00:00 +0000 2019,BreastAdvocate,what are your thoughts on this?,"Pressure to stay positive may be a negative for #cancer patients.

What are your thoughts on this?

#BreastCancer… https://t.co/PAZ2JMVYYq",,,,0
'1123633405269282816,https://twitter.com/BreastAdvocate/status/1123633405269282816,Wed May 01 17:00:54 +0000 2019,BreastAdvocate,could #breastcancer diagnosis by #ai now be as good as human experts?,"Could #BreastCancer diagnosis by #AI now be as good as human experts?



#bcsm #Mammogram https://t.co/pYOZg4FLTn",,,,0
'1123361450800623616,https://twitter.com/BreastAdvocate/status/1123361450800623616,Tue Apr 30 23:00:15 +0000 2019,BreastAdvocate,"when it's time for a #mammogram, should you ask for 3d?","When It's Time For A #Mammogram, Should You Ask For 3D?



#BreastCancer #bcsm 

 https://t.co/wF1gEon2LK",,,,0
'1121866619125473280,https://twitter.com/BreastAdvocate/status/1121866619125473280,Fri Apr 26 20:00:19 +0000 2019,BreastAdvocate,why does #breastcancer recur?,"Why does #BreastCancer recur? New study finds clues

#bcsm https://t.co/jovp5qTEg6",,,,0
'1121551714434392064,https://twitter.com/BreastAdvocate/status/1121551714434392064,Thu Apr 25 23:09:00 +0000 2019,BreastAdvocate,need help deciding between #breastcancer treatment procedures?,Need help deciding between #BreastCancer treatment procedures? After taking your individual situation and preferenc… https://t.co/fN0vjfMtYs,,,,0
'1121096632341282817,https://twitter.com/BreastAdvocate/status/1121096632341282817,Wed Apr 24 17:00:40 +0000 2019,BreastAdvocate,are you or a loved one struggling with #breastcancer treatment decisions?,"Are you or a loved one struggling with #BreastCancer treatment decisions? Our free Breast Advocate App can help! 

D… https://t.co/NT5H0xlOAz",,,,0
'1121051282943488000,https://twitter.com/BreastAdvocate/status/1121051282943488000,Wed Apr 24 14:00:28 +0000 2019,BreastAdvocate,robotic #mastectomy – a natural evolution or a huge safety concern?,"Robotic #Mastectomy – a natural evolution or a huge safety concern? 

#BreastCancer #bcsm #BreastSurgery 



https://t.co/3sasiPiP4c",,,,0
'1118152320070639616,https://twitter.com/BreastAdvocate/status/1118152320070639616,Tue Apr 16 14:01:02 +0000 2019,BreastAdvocate,have you been recently diagnosed with #breastcancer?,Have you been recently diagnosed with #BreastCancer? Download the world's first FREE #SharedDecisionMaking app for… https://t.co/lhoktEsuMF,,,,0
'1114301736771096576,https://twitter.com/BreastAdvocate/status/1114301736771096576,Fri Apr 05 23:00:11 +0000 2019,BreastAdvocate,does #fatgrafting increase the risk of #breastcancer recurrence?,"Does #FatGrafting Increase the Risk of #BreastCancer Recurrence?



#BreastReconstruction #PlasticSurgery #bcsm

 https://t.co/Bt9qT5xStJ",,,,0
'1113214589834014720,https://twitter.com/BreastAdvocate/status/1113214589834014720,Tue Apr 02 23:00:15 +0000 2019,BreastAdvocate,what does risk of future #cancer mean to #breastcancer patients?,What does risk of future #Cancer mean to #BreastCancer patients? #bcsm https://t.co/RJdBvKmYov,,,,0
'1110315675837448192,https://twitter.com/BreastAdvocate/status/1110315675837448192,Mon Mar 25 23:01:00 +0000 2019,BreastAdvocate,what is #diepflap #breastreconstruction and how does it differ from the #tramflap?,"What is #DIEPflap #BreastReconstruction and how does it differ from the #TRAMflap? 



#bcsm #BreastCancer 

https://t.co/ntUxroPjl9",,,,0
'1110270187595595778,https://twitter.com/BreastAdvocate/status/1110270187595595778,Mon Mar 25 20:00:15 +0000 2019,BreastAdvocate,"are #breastimplants ""safe"" enough?","Are #BreastImplants ""safe"" enough? The #FDA reviews the popular procedure this week.



#BreastCancer… https://t.co/r0eZDyuKWY",,,,0
'1107330506025328640,https://twitter.com/BreastAdvocate/status/1107330506025328640,Sun Mar 17 17:19:00 +0000 2019,BreastAdvocate,"#mastectomy always means #breastreconstruction, right?","#Mastectomy always means #BreastReconstruction, right? Wrong



#breastcancer #bcsm #flatandfabulous

 https://t.co/wu2nL6e6bD",,,,0
'1105604637917360128,https://twitter.com/BreastAdvocate/status/1105604637917360128,Tue Mar 12 23:01:01 +0000 2019,BreastAdvocate,want to learn more about your #breastcancer surgical treatment options?,Want to learn more about your #BreastCancer surgical treatment options? Our FREE #SharedDecisionMaking app can help… https://t.co/E6wXdViSjc,,,,0
'1103037594517020672,https://twitter.com/BreastAdvocate/status/1103037594517020672,Tue Mar 05 21:00:30 +0000 2019,BreastAdvocate,how do surgeons use tissue from a woman’s own body to reconstruct the breast?,How do surgeons use tissue from a woman’s own body to reconstruct the breast? #breastreconstruction #breastcancer  https://t.co/IHVW2QGPLM,,,,0
'1100850562441068544,https://twitter.com/BreastAdvocate/status/1100850562441068544,Wed Feb 27 20:10:01 +0000 2019,BreastAdvocate,what is #malebreastcancer?,"What is #MaleBreastCancer?

#BreastCancer #bcsm #MenGetBreastCancerToo

https://t.co/ayrDq2GgeP",,,,0
'1098704169668628480,https://twitter.com/BreastAdvocate/status/1098704169668628480,Thu Feb 21 22:01:01 +0000 2019,BreastAdvocate,what factors helped you decide preventative #mastectomy was the best choice for you?,"What factors helped you decide preventative #mastectomy was the best choice for you?



#breastcancer #bcsm #BRCA

 https://t.co/mPuq3qKh4D",,,,0
'1098251235923292160,https://twitter.com/BreastAdvocate/status/1098251235923292160,Wed Feb 20 16:01:13 +0000 2019,BreastAdvocate,should you get tested for the '#breastcancer genes'?,"Should you get tested for the '#BreastCancer genes'?



#bcsm #GeneticTesting #BRCA

https://t.co/7uaKLo2o3o",,,,0
'1096197418549428224,https://twitter.com/BreastAdvocate/status/1096197418549428224,Fri Feb 15 00:00:05 +0000 2019,BreastAdvocate,"are you a #breastcancer patient, survivor or at high risk?","Are you a #BreastCancer patient, survivor or at high risk?

Are you struggling to have a voice in your treatment dec… https://t.co/XkUkQIhj7c",,,,0
'1095019794326306821,https://twitter.com/BreastAdvocate/status/1095019794326306821,Mon Feb 11 18:00:38 +0000 2019,BreastAdvocate,what is “stage zero” #breastcancer—and should you be worried about it?,"What is “Stage Zero” #BreastCancer—and Should You Be Worried About it? #bcsm 

https://t.co/iZBs1sfhy0",,,,0
'1091712986543255552,https://twitter.com/BreastAdvocate/status/1091712986543255552,Sat Feb 02 15:00:33 +0000 2019,BreastAdvocate,what if it was possible to stop metastatic #breastcancer tumors forming in the first place?,"What if it was possible to stop metastatic #BreastCancer tumors forming in the first place? #bcsm

 https://t.co/hCQPDhk5au",,,,0
'1090338902420918272,https://twitter.com/BreastAdvocate/status/1090338902420918272,Tue Jan 29 20:00:26 +0000 2019,BreastAdvocate,#breastreconstruction after #lumpectomy or #mastectomy - what are your options?,"#BreastReconstruction after #Lumpectomy or #Mastectomy - What are your options? 



#BCPEA #bcsm #BreastCancer  https://t.co/gD7FoLx4A6",,,,0
'1089977922906140676,https://twitter.com/BreastAdvocate/status/1089977922906140676,Mon Jan 28 20:06:02 +0000 2019,BreastAdvocate,what are the risk factors for #metastatic #breastcancer?,"What Are the Risk Factors for #Metastatic #BreastCancer? #METSMonday #bcsm

https://t.co/WWkxpOMy1t",,,,0
'1087832361188974592,https://twitter.com/BreastAdvocate/status/1087832361188974592,Tue Jan 22 22:00:20 +0000 2019,BreastAdvocate,can #exercise decrease the risk of #breastcancer?,"Can #Exercise decrease the risk of #BreastCancer?

#bcsm

https://t.co/5ayWFGapHM",,,,0
'1087469922156974085,https://twitter.com/BreastAdvocate/status/1087469922156974085,Mon Jan 21 22:00:08 +0000 2019,BreastAdvocate,#lumpectomy vs #mastectomy: which is best for you?,"#Lumpectomy vs #Mastectomy: Which is best for you? 



#BreastCancer #BreastSurgery #bcsm



https://t.co/2cXwRXDBLd",,,,0
'1085658044283871232,https://twitter.com/BreastAdvocate/status/1085658044283871232,Wed Jan 16 22:00:22 +0000 2019,BreastAdvocate,does weight and bmi affect #breastcancer?,Does weight and BMI affect #breastcancer? #bcsm https://t.co/Ghb4TVGXZC,,,,0
'1079391789696630789,https://twitter.com/BreastAdvocate/status/1079391789696630789,Sun Dec 30 15:00:31 +0000 2018,BreastAdvocate,just diagnosed?,Just diagnosed? Here is a great resource of common #breastcancer terminology and definitions #bcsm  https://t.co/01Rjye74mm,,,,0
'1074365289490452480,https://twitter.com/BreastAdvocate/status/1074365289490452480,Sun Dec 16 18:07:00 +0000 2018,BreastAdvocate,does radiotherapy benefit older patients with triple-negative #breastcancer?,Does radiotherapy benefit older patients with triple-negative #breastcancer? #bcsm  https://t.co/BNGZMARWRH,,,,0
'1073699252935774213,https://twitter.com/BreastAdvocate/status/1073699252935774213,Fri Dec 14 22:00:24 +0000 2018,BreastAdvocate,did you know your dad's genes matter when it comes to genetic #breastcancer?,Did you know your dad's genes matter when it comes to genetic #breastcancer? #BRCA  https://t.co/YrSgHvjf6F,,,,0
'1071827067115892737,https://twitter.com/BreastAdvocate/status/1071827067115892737,Sun Dec 09 18:01:01 +0000 2018,BreastAdvocate,#breastcancer screening: how does it truly impact survival?,#BreastCancer screening: How does it truly impact survival? #bcsm  https://t.co/nU2Sq3SOhn,,,,0
'1071132319711485952,https://twitter.com/BreastAdvocate/status/1071132319711485952,Fri Dec 07 20:00:20 +0000 2018,BreastAdvocate,q) are all insurance companies required to pay for #breastcancer reconstruction?,"Q) Are all insurance companies required to pay for #breastcancer reconstruction?



A) Yes, Women’s Health and Cancer… https://t.co/zfA9sR5oNM",,,,0
'1064669727371522048,https://twitter.com/BreastAdvocate/status/1064669727371522048,Tue Nov 20 00:00:18 +0000 2018,BreastAdvocate,what are #breastreconstruction benefits and are the benefits vs. cosmesis equal or separate?,"What are #BreastReconstruction benefits and are the benefits vs. cosmesis equal or separate?



#BreastCancer #bcsm… https://t.co/F6sfAz2IKr",,,,0
'1063854530864062465,https://twitter.com/BreastAdvocate/status/1063854530864062465,Sat Nov 17 18:01:00 +0000 2018,BreastAdvocate,#breastcancer genes: how much do they increase #cancer risk?,"#BreastCancer Genes: How much do they increase #Cancer risk?



#bcsm #HBOC #BRCA



 https://t.co/dqmORyyJP7",,,,0
'1062072587491119104,https://twitter.com/BreastAdvocate/status/1062072587491119104,Mon Nov 12 20:00:11 +0000 2018,BreastAdvocate,are you struggling to have a voice in your #breastcancer surgical treatment decisions?,Are you struggling to have a voice in your #BreastCancer surgical treatment decisions? The Breast Advocate app can… https://t.co/ocBGZyJcI8,,,,0
'1061982134775283712,https://twitter.com/BreastAdvocate/status/1061982134775283712,Mon Nov 12 14:00:46 +0000 2018,BreastAdvocate,but now what?,We know breast density is linked to #BreastCancer risk. But now what? #bcsm https://t.co/L7OoD2JFc0,,,,0
'895268782331056128,https://twitter.com/komencharlotte/status/895268782331056128,Wed Aug 09 13:01:25 +0000 2017,komencharlotte,have ?,Have ?'s about #breastcancer/need support? The SGK Helpline provides free support services to any1 w/ BC questions/… https://t.co/CT53iCKTzv,,,,0
'895268782331056128,https://twitter.com/komencharlotte/status/895268782331056128,Wed Aug 09 13:01:25 +0000 2017,komencharlotte,'s about #breastcancer/need support?,Have ?'s about #breastcancer/need support? The SGK Helpline provides free support services to any1 w/ BC questions/… https://t.co/CT53iCKTzv,,,,0
'1113862509876928514,https://twitter.com/BreastDense/status/1113862509876928514,Thu Apr 04 17:54:51 +0000 2019,BreastDense,@materprivate is this available outside of dublin?,"@materprivate Is this available outside of Dublin?

So delighted to see a programme like this for post #breastcancer… https://t.co/VQQZHtbSOj",,,,0
'1088174616722530306,https://twitter.com/BreastDense/status/1088174616722530306,Wed Jan 23 20:40:20 +0000 2019,BreastDense,breast screening - is it just for the over 50's?,Breast Screening - is it just for the Over 50's? Large numbers of younger women are Diagnosed with #Breastcancer. D… https://t.co/AxK1TeS11F,,,,0
'1063836263344734208,https://twitter.com/BreastDense/status/1063836263344734208,Sat Nov 17 16:48:24 +0000 2018,BreastDense,breast density could put you at risk of a delayed #breastcancer diagnosis - do you know your risk?,Breast Density could put you at risk of a delayed #breastcancer diagnosis - do you know your risk? Ask for your Mam… https://t.co/j61ORyBm2G,,,,0
'1062496538474283008,https://twitter.com/BreastDense/status/1062496538474283008,Wed Nov 14 00:04:49 +0000 2018,BreastDense,"if i develop endocrine therapy resistance to my #lobular #breastcancer

what happens then?","If I develop Endocrine therapy resistance to my #Lobular #Breastcancer

What happens then? @BREAST_PREDICT… https://t.co/eGFkCXvC62",,,,0
'1022614906883977216,https://twitter.com/BreastDense/status/1022614906883977216,Thu Jul 26 22:49:27 +0000 2018,BreastDense,jack cuzick adds perspective #breastcancer is it the epidemic of our century?,"Jack Cuzick adds perspective #Breastcancer Is it the Epidemic of our Century?

@bccww @abcdiagnosis @bccire #Bccsm… https://t.co/jucwasOQ1S",,,,0
'1021648889500327937,https://twitter.com/BreastDense/status/1021648889500327937,Tue Jul 24 06:50:51 +0000 2018,BreastDense,"anxiety over scans #scanxiety 

how does this affect you?","Anxiety over scans #Scanxiety 

How does this affect you?

#breastCancer scans overwhelm me for weeks before &amp; until… https://t.co/bVqLDkb0Ps",,,,0
'1106175011138748419,https://twitter.com/Cancer_Alliance/status/1106175011138748419,Thu Mar 14 12:47:29 +0000 2019,Cancer_Alliance,@caramelparsley only 30% of #breastcancer linked to 'lifestyle' #riskfactors what about the other 60%?,@CaramelParsley Only 30% of #breastcancer linked to 'lifestyle' #riskfactors what about the other 60%? Its not just… https://t.co/ArBj2nZgc0,,,,0
'996380485319356422,https://twitter.com/Cancer_Alliance/status/996380485319356422,Tue May 15 13:23:14 +0000 2018,Cancer_Alliance,what do women know about the occupational + environmental risk factors for #breastcancer?,What do women know about the occupational + environmental risk factors for #breastcancer? Could we prevent a lot of… https://t.co/MPrpF82CFp,,,,0
'916068840446054400,https://twitter.com/Cancer_Alliance/status/916068840446054400,Thu Oct 05 22:33:25 +0000 2017,Cancer_Alliance,whats #brexit got to do with #breastcancer?,Whats #Brexit got to do with #breastcancer? Come along to our Breast Cancer Prevention Month event https://t.co/wUgMEziDpZ @pink_prevention,,,,0
'811216571146309632,https://twitter.com/Cancer_Alliance/status/811216571146309632,Tue Dec 20 14:27:56 +0000 2016,Cancer_Alliance,how about an app that detects 'bad science' so no more women die of #nightwork related #breastcancer?,How about an app that detects 'bad science' so no more women die of #nightwork related #breastcancer? https://t.co/dIu47kU36b @matthew_wall,,,,0
'693091133413593089,https://twitter.com/Cancer_Alliance/status/693091133413593089,Fri Jan 29 15:19:37 +0000 2016,Cancer_Alliance,where is the #hse resolution to tackle occupational #breastcancer?,Where is the #HSE resolution to tackle occupational #breastcancer? https://t.co/gPETEOksjA #HelpGBWorkWell,,,,0
'693090397652979713,https://twitter.com/Cancer_Alliance/status/693090397652979713,Fri Jan 29 15:16:42 +0000 2016,Cancer_Alliance,hse not working well for women?,HSE not working well for women? Time to put #breastcancer out of work #HelpGBWorkWell https://t.co/403TGHXEMz,,,,0
'629349894780813312,https://twitter.com/Cancer_Alliance/status/629349894780813312,Thu Aug 06 17:54:42 +0000 2015,Cancer_Alliance,why do some occ have higher rates of #breastcancer?,Why do some occ have higher rates of #breastcancer? Occupational exposures  #breastcancer http://t.co/jALC64NxTM via @PublicI #WorkingWomen,,,,0
'529947724939280384,https://twitter.com/Cancer_Alliance/status/529947724939280384,Wed Nov 05 10:45:58 +0000 2014,Cancer_Alliance,q on the shift work approach what are the suggested health assessments?,Q on the shift work approach what are the suggested health assessments? #breastcancer #notimetolose #cancer http://t.co/kmbUhsiEn4 …,,,,0
'528210724871745536,https://twitter.com/Cancer_Alliance/status/528210724871745536,Fri Oct 31 15:43:45 +0000 2014,Cancer_Alliance,@h_s_e specifically in relation to #shiftwork + ##breastcancer why are we kept in the dark?,@H_S_E Specifically in relation to #shiftwork + ##breastcancer why are we kept in the dark? #askHSE http://t.co/Bf9Gqoj8Mp,,,,0
'524971123935416320,https://twitter.com/Cancer_Alliance/status/524971123935416320,Wed Oct 22 17:10:44 +0000 2014,Cancer_Alliance,will komen frack its way to better #breastcancer outcomes by endorsing #carcinogenic products ?,Will Komen frack its way to better #breastcancer outcomes by endorsing #carcinogenic products ? http://t.co/uRBk4YwMkM #bcsm #EDCFree,,,,0
'484990737344630785,https://twitter.com/Cancer_Alliance/status/484990737344630785,Fri Jul 04 09:22:57 +0000 2014,Cancer_Alliance,@bionewsuk didnt really get a good answer to q on reaction to who statement?,@BioNewsUK Didnt really get a good answer to Q on reaction to WHO statement? See para 2 http://t.co/PD4P6P8X4Q  #BreastCancerRisk,,,,0
'481371936019451904,https://twitter.com/Cancer_Alliance/status/481371936019451904,Tue Jun 24 09:43:07 +0000 2014,Cancer_Alliance,do we need to abolish #mammography?,Do we need to abolish #mammography? May mean safer detection along with £'s for #primaryprevention #breastcancer? http://t.co/buUVJwwe0I,,,,0
'481371936019451904,https://twitter.com/Cancer_Alliance/status/481371936019451904,Tue Jun 24 09:43:07 +0000 2014,Cancer_Alliance,may mean safer detection along with £'s for #primaryprevention #breastcancer?,Do we need to abolish #mammography? May mean safer detection along with £'s for #primaryprevention #breastcancer? http://t.co/buUVJwwe0I,,,,0
'461451626554085376,https://twitter.com/Cancer_Alliance/status/461451626554085376,Wed Apr 30 10:26:55 +0000 2014,Cancer_Alliance,triclosan linked to #breastcancer cell growth http://t.co/h4flm1fci4 do we need this toxin in handwash?,Triclosan linked to #breastcancer cell growth http://t.co/h4flm1FCi4 Do we need this toxin in handwash? #cleanrething #whatsdisruptingyou,,,,0
'362184030042587136,https://twitter.com/Cancer_Alliance/status/362184030042587136,Tue Jul 30 12:12:56 +0000 2013,Cancer_Alliance,want to see a future free of #breastcancer ?,Want to see a future free of #breastcancer ?  We need a future free of #EDCs @BCAction @breastcancerfnd http://t.co/uhhgAOp4ky #bcsm,,,,0
'307420114930790400,https://twitter.com/Cancer_Alliance/status/307420114930790400,Fri Mar 01 09:20:41 +0000 2013,Cancer_Alliance,research shows exercise does not protect against #insitu #breastcancer raises q's about recognised #riskfactors ?,Research shows exercise does not protect against #insitu #breastcancer raises Q's about recognised #riskfactors ?  http://t.co/xbisRliV1o,,,,0
'207796097467428864,https://twitter.com/Cancer_Alliance/status/207796097467428864,Wed May 30 11:30:24 +0000 2012,Cancer_Alliance,is hse keeping women in the dark on #shiftwork #breastcancer risk?,Is HSE keeping women in the dark on #shiftwork #breastcancer risk? More than 2 #nightshifts/wk can increase BC risk 40% http://t.co/77jYKBe7,,,,0
'1122666925635645446,https://twitter.com/DES_Journal/status/1122666925635645446,Mon Apr 29 01:00:27 +0000 2019,DES_Journal,could #breastcancer test molecule avß6 avoid unnecessary mastectomies &amp; radiotherapy?,Could #BreastCancer test molecule avß6 avoid unnecessary mastectomies &amp; radiotherapy? https://t.co/ZnwoE4uPFY 2013… https://t.co/csPeAXWv55,,,,0
'1103550932296650753,https://twitter.com/DES_Journal/status/1103550932296650753,Thu Mar 07 07:00:19 +0000 2019,DES_Journal,how did doctors not know about the risks of hormone therapy?,How did doctors not know about the risks of hormone therapy? https://t.co/5QO00kcBcJ 2016 video via @nutrition_facts #BreastCancer #HRT,,,,0
'1102403383414177792,https://twitter.com/DES_Journal/status/1102403383414177792,Mon Mar 04 03:00:22 +0000 2019,DES_Journal,why do women have preventative breast cancer surgery ?,Why do women have preventative breast cancer surgery ? https://t.co/89r89HqvoL #BreastCancer and #mastectomy via… https://t.co/U3cDFA8Ozm,,,,0
'1099473997232857088,https://twitter.com/DES_Journal/status/1099473997232857088,Sun Feb 24 01:00:02 +0000 2019,DES_Journal,calorie restriction during treatment for breast cancer: better outcome?,Calorie restriction during treatment for breast cancer: better outcome? https://t.co/zSORKKromV 2014 #BreastCancer… https://t.co/tkaomGifp1,,,,0
'1098824813173460992,https://twitter.com/DES_Journal/status/1098824813173460992,Fri Feb 22 06:00:25 +0000 2019,DES_Journal,does cancer start in the womb?,Does cancer start in the womb? Predisposition to #BreastCancer due to in utero exposure to #DiEthylStilbestrol… https://t.co/5a2PY0kkaK,,,,0
'1089312064575864838,https://twitter.com/DES_Journal/status/1089312064575864838,Sun Jan 27 00:00:09 +0000 2019,DES_Journal,does #cancer start in the womb ?,Does #cancer start in the womb ? #BreastCancer predisposition due to EDCs in utero exposure https://t.co/wrN9JTHMVM… https://t.co/Iyuy3TXxVy,,,,0
'1116715599785353221,https://twitter.com/DrLoveResearch/status/1116715599785353221,Fri Apr 12 14:52:01 +0000 2019,DrLoveResearch,are you passionate about the fight to end #breastcancer?,Are you passionate about the fight to end #breastcancer? Join the National Breast Cancer Coalition at the 2019 Advo… https://t.co/E5XBpJBCvC,,,,0
'1104034190893506560,https://twitter.com/DrLoveResearch/status/1104034190893506560,Fri Mar 08 15:00:37 +0000 2019,DrLoveResearch,#areyouin?,"Little by little, our Army is growing. Together we will defeat #breastcancer. #AreYouIn? #IamAOW watch our full vid… https://t.co/SmZ7KsSEnO",,,,0
'1001540428972380161,https://twitter.com/DrLoveResearch/status/1001540428972380161,Tue May 29 19:07:00 +0000 2018,DrLoveResearch,interested in becoming more active?,Interested in becoming more active? This study is currently recruiting #breastcancer survivors (Stages 0-3) to part… https://t.co/k5dTtdVPDI,,,,0
'969995832396341250,https://twitter.com/DrLoveResearch/status/969995832396341250,Sat Mar 03 18:00:02 +0000 2018,DrLoveResearch,dyk that #tnbc is abt 20% of #breastcancer sub-types?,DYK that #TNBC is abt 20% of #breastcancer sub-types? C/O our video on #TripleNegativeBreastCancer from our… https://t.co/fu8EAXsr3N,,,,0
'944303277964972037,https://twitter.com/DrLoveResearch/status/944303277964972037,Fri Dec 22 20:27:00 +0000 2017,DrLoveResearch,can acupuncture really reduce pain from #breastcancer care?,The debate continues. Can acupuncture really reduce pain from #breastcancer care? Research recently presented at… https://t.co/GK4uQuh6sm,,,,0
'919967390397448192,https://twitter.com/DrLoveResearch/status/919967390397448192,Mon Oct 16 16:44:52 +0000 2017,DrLoveResearch,have you #committolove?,Have you #CommittoLove? Join Sheila &amp; 380K+ in the @armyofwomen participating in critical #breastcancer #research https://t.co/EUYUFOlKAo,,,,0
'916396069772079104,https://twitter.com/DrLoveResearch/status/916396069772079104,Fri Oct 06 20:13:43 +0000 2017,DrLoveResearch,dyk you don't have to be diagnosed w/ breast cancer to participate in #breastcancer #research?,DYK you don't have to be diagnosed w/ breast cancer to participate in #breastcancer #research? Join us &amp;… https://t.co/j8GN3JFleA,,,,0
'905128398934089728,https://twitter.com/DrLoveResearch/status/905128398934089728,Tue Sep 05 18:00:01 +0000 2017,DrLoveResearch,"alternative medicine can have great benefits, but should it ever be used as the only #breastcancer treatment?","Alternative medicine can have great benefits, but should it ever be used as the only #breastcancer treatment? https://t.co/KAnOAvKe2t",,,,0
'902591684835504128,https://twitter.com/DrLoveResearch/status/902591684835504128,Tue Aug 29 18:00:01 +0000 2017,DrLoveResearch,can a blood test identify #breastcancer patients w/ increased risk of brain metastasis?,Can a blood test identify #breastcancer patients w/ increased risk of brain metastasis? Researchers believe so. https://t.co/epjDNSRVAx,,,,0
'900417361492275200,https://twitter.com/DrLoveResearch/status/900417361492275200,Wed Aug 23 18:00:02 +0000 2017,DrLoveResearch,is there a link between outdoor light levels at night &amp; a woman's #breastcancer risk?,"Is there a link between outdoor light levels at night &amp; a woman's #breastcancer risk? @HarvardMed study suggests so.

https://t.co/HvjX3wKYe5",,,,0
'898243033891778560,https://twitter.com/DrLoveResearch/status/898243033891778560,Thu Aug 17 18:00:02 +0000 2017,DrLoveResearch,why are only 8.2% of older women getting a genomic test for their #breastcancer?,Why are only 8.2% of older women getting a genomic test for their #breastcancer? Age shouldn’t matter… https://t.co/RfxF3Chs62,,,,0
'892810648916066304,https://twitter.com/DrLoveResearch/status/892810648916066304,Wed Aug 02 18:13:40 +0000 2017,DrLoveResearch,"want to a participate in a #clinicaltrial, but you aren't sure where to start?","Want to a participate in a #clinicaltrial, but you aren't sure where to start? Check out our video now https://t.co/JTtSpxvmVv #breastcancer",,,,0
'872151111188303874,https://twitter.com/DrLoveResearch/status/872151111188303874,Tue Jun 06 18:00:03 +0000 2017,DrLoveResearch,is body fat or belly fat the predictor for #breastcancer in postmenopausal women?,Is body fat or belly fat the predictor for #breastcancer in postmenopausal women? The debate continues. https://t.co/72rJyVifV2 #research,,,,0
'860197415768399872,https://twitter.com/DrLoveResearch/status/860197415768399872,Thu May 04 18:20:20 +0000 2017,DrLoveResearch,have her2+ #breastcancer but can't participate in neratinib clinical trials?,Have HER2+ #breastcancer but can't participate in neratinib clinical trials? You may now be able to receive the drug https://t.co/w2gQOiMFD0,,,,0
'855119103727591424,https://twitter.com/DrLoveResearch/status/855119103727591424,Thu Apr 20 18:00:56 +0000 2017,DrLoveResearch,are the keys to the mysteries of #breastcancer in space?,Are the keys to the mysteries of #breastcancer in space? @DrSusanLove &amp; @NASAJPL together explore the human breast. https://t.co/9wi7xhcOpU,,,,0
'854786691785248768,https://twitter.com/DrLoveResearch/status/854786691785248768,Wed Apr 19 20:00:03 +0000 2017,DrLoveResearch,who will you walk for?,Who will you walk for? You too can make an impact in a future without #breastcancer. Register for our Walk today!… https://t.co/UEjaVDPule,,,,0
'844973755524759552,https://twitter.com/DrLoveResearch/status/844973755524759552,Thu Mar 23 18:06:56 +0000 2017,DrLoveResearch,what’s new in the world of #metastaticbc?,"What’s new in the world of #metastaticbc? The progress report from @mbcalliance covers research, resources, &amp; more:… https://t.co/N54xqUVXbq",,,,0
'842442790415945728,https://twitter.com/DrLoveResearch/status/842442790415945728,Thu Mar 16 18:29:47 +0000 2017,DrLoveResearch,"could a high yogurt intake lower your #breastcancer risk, while a high cheddar or cream cheese intake increases it?","Could a high yogurt intake lower your #breastcancer risk, while a high cheddar or cream cheese intake increases it? https://t.co/VCy8xQkOW2",,,,0
'841717183281483777,https://twitter.com/DrLoveResearch/status/841717183281483777,Tue Mar 14 18:26:29 +0000 2017,DrLoveResearch,could a diabetes drug be an effective treatment for a triple-negative breast cancer subtype?,Could a diabetes drug be an effective treatment for a triple-negative breast cancer subtype? https://t.co/f6UvkvY0WH #breastcancer,,,,0
'831938253523603456,https://twitter.com/DrLoveResearch/status/831938253523603456,Wed Feb 15 18:48:30 +0000 2017,DrLoveResearch,can #breastcancer patients who consume soy products be at a higher risk of recurrence or protected from it?,Can #breastcancer patients who consume soy products be at a higher risk of recurrence or protected from it? https://t.co/ttiyVnGVj4,,,,0
